performance_id,student_id,subject_name,studytime,failures,absences,final_marks,gpa,university_name
1334,S0445,Signals & Systems,1,2,18,82,9.0,GSR University
1335,S0445,Power Systems,1,2,18,93,10.0,GSR University
1336,S0445,Circuit Theory,1,2,18,81,9.0,GSR University
1337,S0446,Signals & Systems,3,1,20,83,9.0,GSR University
1338,S0446,Power Systems,3,1,20,50,6.0,GSR University
1339,S0446,Circuit Theory,3,1,20,93,10.0,GSR University
1340,S0447,Circuit Theory,2,1,26,43,5.0,GSR University
1341,S0447,Power Systems,2,1,26,51,6.0,GSR University
1342,S0447,Signals & Systems,2,1,26,45,5.0,GSR University
1343,S0448,Electromagnetism,1,0,3,93,10.0,GSR University
1344,S0448,Circuit Theory,1,0,3,55,6.0,GSR University
1345,S0448,Signals & Systems,1,0,3,71,8.0,GSR University
1346,S0449,Electromagnetism,1,2,24,58,6.0,GSR University
1347,S0449,Power Systems,1,2,24,36,4.0,GSR University
1348,S0449,Circuit Theory,1,2,24,74,8.0,GSR University
1349,S0450,Electromagnetism,3,2,5,92,10.0,GSR University
1350,S0450,Power Systems,3,2,5,73,8.0,GSR University
1351,S0450,Signals & Systems,3,2,5,91,10.0,GSR University
1352,S0451,Business Administration,3,0,28,54,6.0,GSR University
1353,S0451,Finance,3,0,28,86,9.0,GSR University
1354,S0451,Accounts,3,0,28,87,9.0,GSR University
1355,S0452,Accounts,3,0,11,37,4.0,GSR University
1356,S0452,Business Administration,3,0,11,60,7.0,GSR University
1357,S0452,Economics,3,0,11,49,5.0,GSR University
1358,S0453,Economics,4,1,16,48,5.0,GSR University
1359,S0453,Accounts,4,1,16,92,10.0,GSR University
1360,S0453,Business Administration,4,1,16,67,7.0,GSR University
1361,S0454,Business Administration,1,2,3,91,10.0,GSR University
1362,S0454,Accounts,1,2,3,67,7.0,GSR University
1363,S0454,Digital Marketing,1,2,3,83,9.0,GSR University
1364,S0455,Finance,1,0,26,53,6.0,GSR University
1365,S0455,Economics,1,0,26,46,5.0,GSR University
1366,S0455,Accounts,1,0,26,50,6.0,GSR University
1367,S0456,Economics,2,0,19,90,10.0,GSR University
1368,S0456,Accounts,2,0,19,56,6.0,GSR University
1369,S0456,Finance,2,0,19,85,9.0,GSR University
1370,S0457,Business Administration,4,2,13,85,9.0,GSR University
1371,S0457,Economics,4,2,13,52,6.0,GSR University
1372,S0457,Digital Marketing,4,2,13,86,9.0,GSR University
1373,S0458,Business Administration,1,1,20,51,6.0,GSR University
1374,S0458,Accounts,1,1,20,40,5.0,GSR University
1375,S0458,Digital Marketing,1,1,20,67,7.0,GSR University
1376,S0459,Business Administration,4,1,4,82,9.0,GSR University
1377,S0459,Digital Marketing,4,1,4,75,8.0,GSR University
1378,S0459,Accounts,4,1,4,53,6.0,GSR University
1379,S0460,Finance,3,1,29,88,9.0,GSR University
1380,S0460,Accounts,3,1,29,41,5.0,GSR University
1381,S0460,Digital Marketing,3,1,29,49,5.0,GSR University
1382,S0461,Finance,3,2,21,52,6.0,GSR University
1383,S0461,Accounts,3,2,21,44,5.0,GSR University
1384,S0461,Economics,3,2,21,75,8.0,GSR University
1385,S0462,Business Administration,2,1,28,92,10.0,GSR University
1386,S0462,Finance,2,1,28,39,4.0,GSR University
1387,S0462,Digital Marketing,2,1,28,62,7.0,GSR University
1388,S0463,Accounts,1,1,25,83,9.0,GSR University
1389,S0463,Finance,1,1,25,46,5.0,GSR University
1390,S0463,Digital Marketing,1,1,25,41,5.0,GSR University
1391,S0464,Economics,2,1,24,58,6.0,GSR University
1392,S0464,Digital Marketing,2,1,24,44,5.0,GSR University
1393,S0464,Accounts,2,1,24,72,8.0,GSR University
1394,S0465,Business Administration,3,2,6,54,6.0,GSR University
1395,S0465,Accounts,3,2,6,61,7.0,GSR University
1396,S0465,Digital Marketing,3,2,6,75,8.0,GSR University
1397,S0466,Economics,4,2,19,87,9.0,GSR University
1398,S0466,Business Administration,4,2,19,68,7.0,GSR University
1399,S0466,Accounts,4,2,19,56,6.0,GSR University
1400,S0467,Finance,3,2,9,93,10.0,GSR University
1401,S0467,Business Administration,3,2,9,70,8.0,GSR University
1402,S0467,Accounts,3,2,9,93,10.0,GSR University
1403,S0468,Finance,1,0,18,49,5.0,GSR University
1404,S0468,Business Administration,1,0,18,93,10.0,GSR University
1405,S0468,Digital Marketing,1,0,18,56,6.0,GSR University
1406,S0469,Finance,1,2,23,79,8.0,GSR University
1407,S0469,Economics,1,2,23,62,7.0,GSR University
1408,S0469,Digital Marketing,1,2,23,35,4.0,GSR University
1409,S0470,Accounts,4,2,16,44,5.0,GSR University
1410,S0470,Digital Marketing,4,2,16,70,8.0,GSR University
1411,S0470,Finance,4,2,16,43,5.0,GSR University
1412,S0471,Finance,2,1,15,88,9.0,GSR University
1413,S0471,Digital Marketing,2,1,15,84,9.0,GSR University
1414,S0471,Business Administration,2,1,15,69,7.0,GSR University
1415,S0472,Economics,1,2,24,63,7.0,GSR University
1416,S0472,Accounts,1,2,24,93,10.0,GSR University
1417,S0472,Digital Marketing,1,2,24,43,5.0,GSR University
1418,S0473,Business Administration,3,0,10,54,6.0,GSR University
1419,S0473,Finance,3,0,10,79,8.0,GSR University
1420,S0473,Accounts,3,0,10,74,8.0,GSR University
1421,S0474,Accounts,1,2,14,91,10.0,GSR University
1422,S0474,Economics,1,2,14,80,9.0,GSR University
1423,S0474,Digital Marketing,1,2,14,39,4.0,GSR University
1424,S0475,Economics,2,2,28,67,7.0,GSR University
1425,S0475,Business Administration,2,2,28,45,5.0,GSR University
1426,S0475,Digital Marketing,2,2,28,50,6.0,GSR University
1427,S0476,Business Administration,4,2,9,70,8.0,GSR University
1428,S0476,Economics,4,2,9,93,10.0,GSR University
1429,S0476,Finance,4,2,9,47,5.0,GSR University
1430,S0477,Economics,2,1,0,76,8.0,GSR University
1431,S0477,Business Administration,2,1,0,51,6.0,GSR University
1432,S0477,Digital Marketing,2,1,0,43,5.0,GSR University
1433,S0478,Finance,3,0,6,71,8.0,GSR University
1434,S0478,Accounts,3,0,6,43,5.0,GSR University
1435,S0478,Digital Marketing,3,0,6,52,6.0,GSR University
1436,S0479,Economics,2,0,25,74,8.0,GSR University
1437,S0479,Business Administration,2,0,25,70,8.0,GSR University
1438,S0479,Accounts,2,0,25,84,9.0,GSR University
1439,S0480,Economics,1,2,27,45,5.0,GSR University
1440,S0480,Business Administration,1,2,27,92,10.0,GSR University
1441,S0480,Finance,1,2,27,91,10.0,GSR University
1442,S0481,Business Administration,2,2,28,89,9.0,GSR University
1443,S0481,Economics,2,2,28,37,4.0,GSR University
1444,S0481,Digital Marketing,2,2,28,48,5.0,GSR University
1445,S0482,Accounts,1,0,5,83,9.0,GSR University
1446,S0482,Finance,1,0,5,44,5.0,GSR University
1447,S0482,Economics,1,0,5,62,7.0,GSR University
1448,S0483,Economics,3,2,12,39,4.0,GSR University
1449,S0483,Accounts,3,2,12,35,4.0,GSR University
1450,S0483,Digital Marketing,3,2,12,38,4.0,GSR University
1451,S0484,Accounts,3,1,22,92,10.0,GSR University
1452,S0484,Finance,3,1,22,86,9.0,GSR University
1453,S0484,Business Administration,3,1,22,58,6.0,GSR University
1454,S0485,Economics,3,1,22,83,9.0,GSR University
1455,S0485,Finance,3,1,22,76,8.0,GSR University
1456,S0485,Accounts,3,1,22,92,10.0,GSR University
1457,S0486,Finance,1,0,20,79,8.0,GSR University
1458,S0486,Business Administration,1,0,20,69,7.0,GSR University
1459,S0486,Accounts,1,0,20,73,8.0,GSR University
1460,S0487,Digital Marketing,2,0,9,37,4.0,GSR University
1461,S0487,Accounts,2,0,9,64,7.0,GSR University
1462,S0487,Finance,2,0,9,91,10.0,GSR University
1463,S0488,Business Administration,1,0,14,80,9.0,GSR University
1464,S0488,Accounts,1,0,14,86,9.0,GSR University
1465,S0488,Economics,1,0,14,81,9.0,GSR University
1466,S0489,Finance,1,2,7,78,8.0,GSR University
1467,S0489,Business Administration,1,2,7,52,6.0,GSR University
1468,S0489,Economics,1,2,7,64,7.0,GSR University
1469,S0490,Digital Marketing,1,1,16,48,5.0,GSR University
1470,S0490,Economics,1,1,16,92,10.0,GSR University
1471,S0490,Accounts,1,1,16,44,5.0,GSR University
1472,S0491,Economics,3,1,8,73,8.0,GSR University
1473,S0491,Digital Marketing,3,1,8,89,9.0,GSR University
1474,S0491,Finance,3,1,8,81,9.0,GSR University
1475,S0492,Accounts,3,1,14,43,5.0,GSR University
1476,S0492,Economics,3,1,14,81,9.0,GSR University
1477,S0492,Finance,3,1,14,67,7.0,GSR University
1478,S0493,Finance,3,2,9,68,7.0,GSR University
1479,S0493,Digital Marketing,3,2,9,85,9.0,GSR University
1480,S0493,Business Administration,3,2,9,47,5.0,GSR University
1481,S0494,Accounts,2,0,15,63,7.0,GSR University
1482,S0494,Finance,2,0,15,73,8.0,GSR University
1483,S0494,Economics,2,0,15,58,6.0,GSR University
1484,S0495,Digital Marketing,3,0,4,92,10.0,GSR University
1485,S0495,Business Administration,3,0,4,83,9.0,GSR University
1486,S0495,Finance,3,0,4,73,8.0,GSR University
1487,S0496,Accounts,1,1,16,37,4.0,GSR University
1488,S0496,Business Administration,1,1,16,49,5.0,GSR University
1489,S0496,Digital Marketing,1,1,16,63,7.0,GSR University
1490,S0497,Finance,4,1,27,90,10.0,GSR University
1491,S0497,Business Administration,4,1,27,35,4.0,GSR University
1492,S0497,Digital Marketing,4,1,27,63,7.0,GSR University
1493,S0498,Digital Marketing,4,0,18,41,5.0,GSR University
1494,S0498,Economics,4,0,18,48,5.0,GSR University
1495,S0498,Accounts,4,0,18,63,7.0,GSR University
1496,S0499,Business Administration,2,0,12,64,7.0,GSR University
1497,S0499,Accounts,2,0,12,91,10.0,GSR University
1498,S0499,Economics,2,0,12,74,8.0,GSR University
1499,S0500,Digital Marketing,4,1,7,70,8.0,GSR University
1500,S0500,Accounts,4,1,7,49,5.0,GSR University
1501,S0500,Economics,4,1,7,62,7.0,GSR University
1502,S0501,Finance,1,0,17,49,5.0,GSR University
1503,S0501,Digital Marketing,1,0,17,54,6.0,GSR University
1504,S0501,Business Administration,1,0,17,63,7.0,GSR University
1505,S0502,Economics,1,2,18,74,8.0,GSR University
1506,S0502,Digital Marketing,1,2,18,93,10.0,GSR University
1507,S0502,Business Administration,1,2,18,89,9.0,GSR University
1508,S0503,Economics,3,2,25,77,8.0,GSR University
1509,S0503,Accounts,3,2,25,36,4.0,GSR University
1510,S0503,Digital Marketing,3,2,25,83,9.0,GSR University
1511,S0504,Finance,3,1,28,92,10.0,GSR University
1512,S0504,Accounts,3,1,28,71,8.0,GSR University
1513,S0504,Digital Marketing,3,1,28,82,9.0,GSR University
1514,S0505,Accounts,3,1,19,78,8.0,GSR University
1515,S0505,Business Administration,3,1,19,63,7.0,GSR University
1516,S0505,Digital Marketing,3,1,19,93,10.0,GSR University
1517,S0506,Finance,1,2,27,57,6.0,GSR University
1518,S0506,Business Administration,1,2,27,65,7.0,GSR University
1519,S0506,Economics,1,2,27,37,4.0,GSR University
1520,S0507,Economics,2,1,4,46,5.0,GSR University
1521,S0507,Finance,2,1,4,76,8.0,GSR University
1522,S0507,Business Administration,2,1,4,47,5.0,GSR University
1523,S0508,Economics,4,2,24,64,7.0,GSR University
1524,S0508,Business Administration,4,2,24,46,5.0,GSR University
1525,S0508,Accounts,4,2,24,44,5.0,GSR University
1526,S0509,Economics,3,0,25,57,6.0,GSR University
1527,S0509,Business Administration,3,0,25,52,6.0,GSR University
1528,S0509,Finance,3,0,25,66,7.0,GSR University
1529,S0510,Economics,2,1,24,35,4.0,GSR University
1530,S0510,Business Administration,2,1,24,64,7.0,GSR University
1531,S0510,Digital Marketing,2,1,24,79,8.0,GSR University
1532,S0511,Economics,2,1,12,44,5.0,GSR University
1533,S0511,Accounts,2,1,12,73,8.0,GSR University
1534,S0511,Digital Marketing,2,1,12,87,9.0,GSR University
1535,S0512,Finance,4,2,22,46,5.0,GSR University
1536,S0512,Digital Marketing,4,2,22,67,7.0,GSR University
1537,S0512,Economics,4,2,22,62,7.0,GSR University
1538,S0513,Accounts,3,1,5,39,4.0,GSR University
1539,S0513,Business Administration,3,1,5,94,10.0,GSR University
1540,S0513,Finance,3,1,5,90,10.0,GSR University
1541,S0514,Accounts,4,1,24,41,5.0,GSR University
1542,S0514,Economics,4,1,24,74,8.0,GSR University
1543,S0514,Digital Marketing,4,1,24,47,5.0,GSR University
1544,S0515,Economics,2,2,0,61,7.0,GSR University
1545,S0515,Finance,2,2,0,54,6.0,GSR University
1546,S0515,Accounts,2,2,0,46,5.0,GSR University
1547,S0516,Digital Marketing,3,2,28,69,7.0,GSR University
1548,S0516,Business Administration,3,2,28,65,7.0,GSR University
1549,S0516,Economics,3,2,28,49,5.0,GSR University
1550,S0517,Accounts,1,2,19,88,9.0,GSR University
1551,S0517,Business Administration,1,2,19,45,5.0,GSR University
1552,S0517,Economics,1,2,19,64,7.0,GSR University
1553,S0518,Digital Marketing,4,0,2,77,8.0,GSR University
1554,S0518,Business Administration,4,0,2,92,10.0,GSR University
1555,S0518,Finance,4,0,2,69,7.0,GSR University
1556,S0519,Business Administration,1,0,28,63,7.0,GSR University
1557,S0519,Digital Marketing,1,0,28,53,6.0,GSR University
1558,S0519,Economics,1,0,28,77,8.0,GSR University
1559,S0520,Accounts,1,2,24,58,6.0,GSR University
1560,S0520,Economics,1,2,24,45,5.0,GSR University
1561,S0520,Finance,1,2,24,80,9.0,GSR University
1562,S0521,Business Administration,4,0,26,84,9.0,GSR University
1563,S0521,Accounts,4,0,26,38,4.0,GSR University
1564,S0521,Economics,4,0,26,88,9.0,GSR University
1565,S0522,Accounts,4,1,24,52,6.0,GSR University
1566,S0522,Economics,4,1,24,61,7.0,GSR University
1567,S0522,Digital Marketing,4,1,24,89,9.0,GSR University
1568,S0523,Accounts,4,2,10,75,8.0,GSR University
1569,S0523,Finance,4,2,10,93,10.0,GSR University
1570,S0523,Economics,4,2,10,59,6.0,GSR University
1571,S0524,Digital Marketing,2,1,18,35,4.0,GSR University
1572,S0524,Accounts,2,1,18,49,5.0,GSR University
1573,S0524,Finance,2,1,18,74,8.0,GSR University
1574,S0525,Business Administration,2,1,14,84,9.0,GSR University
1575,S0525,Finance,2,1,14,54,6.0,GSR University
1576,S0525,Accounts,2,1,14,84,9.0,GSR University
1577,S0526,Economics,3,2,14,64,7.0,GSR University
1578,S0526,Finance,3,2,14,72,8.0,GSR University
1579,S0526,Accounts,3,2,14,37,4.0,GSR University
1580,S0527,Business Administration,2,1,12,72,8.0,GSR University
1581,S0527,Finance,2,1,12,36,4.0,GSR University
1582,S0527,Economics,2,1,12,70,8.0,GSR University
1583,S0528,Finance,3,2,21,60,7.0,GSR University
1584,S0528,Accounts,3,2,21,64,7.0,GSR University
1585,S0528,Economics,3,2,21,51,6.0,GSR University
1586,S0529,Accounts,3,1,29,81,9.0,GSR University
1587,S0529,Business Administration,3,1,29,90,10.0,GSR University
1588,S0529,Economics,3,1,29,82,9.0,GSR University
1589,S0530,Business Administration,3,2,8,51,6.0,GSR University
1590,S0530,Accounts,3,2,8,81,9.0,GSR University
1591,S0530,Economics,3,2,8,65,7.0,GSR University
1592,S0531,Accounts,4,2,20,89,9.0,GSR University
1593,S0531,Economics,4,2,20,46,5.0,GSR University
1594,S0531,Finance,4,2,20,83,9.0,GSR University
1595,S0532,Economics,2,1,28,84,9.0,GSR University
1596,S0532,Business Administration,2,1,28,41,5.0,GSR University
1597,S0532,Digital Marketing,2,1,28,78,8.0,GSR University
1598,S0533,Digital Marketing,3,1,5,54,6.0,GSR University
1599,S0533,Economics,3,1,5,37,4.0,GSR University
1600,S0533,Finance,3,1,5,71,8.0,GSR University
1601,S0534,Digital Marketing,4,2,7,90,10.0,GSR University
1602,S0534,Business Administration,4,2,7,94,10.0,GSR University
1603,S0534,Economics,4,2,7,44,5.0,GSR University
1604,S0535,Digital Marketing,1,0,12,38,4.0,GSR University
1605,S0535,Finance,1,0,12,65,7.0,GSR University
1606,S0535,Accounts,1,0,12,52,6.0,GSR University
1607,S0536,Digital Marketing,4,2,23,62,7.0,GSR University
1608,S0536,Economics,4,2,23,80,9.0,GSR University
1609,S0536,Business Administration,4,2,23,66,7.0,GSR University
1610,S0537,Digital Marketing,4,1,9,51,6.0,GSR University
1611,S0537,Economics,4,1,9,35,4.0,GSR University
1612,S0537,Accounts,4,1,9,89,9.0,GSR University
1613,S0538,Finance,2,0,22,56,6.0,GSR University
1614,S0538,Business Administration,2,0,22,47,5.0,GSR University
1615,S0538,Digital Marketing,2,0,22,59,6.0,GSR University
1616,S0539,Digital Marketing,4,0,14,89,9.0,GSR University
1617,S0539,Economics,4,0,14,73,8.0,GSR University
1618,S0539,Business Administration,4,0,14,47,5.0,GSR University
1619,S0540,Finance,1,1,26,43,5.0,GSR University
1620,S0540,Business Administration,1,1,26,46,5.0,GSR University
1621,S0540,Economics,1,1,26,78,8.0,GSR University
1622,S0541,Economics,4,2,24,89,9.0,GSR University
1623,S0541,Digital Marketing,4,2,24,73,8.0,GSR University
1624,S0541,Accounts,4,2,24,38,4.0,GSR University
1625,S0542,Accounts,4,1,7,71,8.0,GSR University
1626,S0542,Finance,4,1,7,40,5.0,GSR University
1627,S0542,Business Administration,4,1,7,53,6.0,GSR University
1628,S0543,Economics,4,1,13,59,6.0,GSR University
1629,S0543,Accounts,4,1,13,47,5.0,GSR University
1630,S0543,Finance,4,1,13,66,7.0,GSR University
1631,S0544,Finance,3,1,23,62,7.0,GSR University
1632,S0544,Digital Marketing,3,1,23,37,4.0,GSR University
1633,S0544,Accounts,3,1,23,79,8.0,GSR University
1634,S0545,Digital Marketing,4,1,28,69,7.0,GSR University
1635,S0545,Finance,4,1,28,44,5.0,GSR University
1636,S0545,Business Administration,4,1,28,37,4.0,GSR University
1637,S0546,Business Administration,1,2,28,75,8.0,GSR University
1638,S0546,Finance,1,2,28,65,7.0,GSR University
1639,S0546,Economics,1,2,28,55,6.0,GSR University
1640,S0547,Accounts,3,2,21,76,8.0,GSR University
1641,S0547,Finance,3,2,21,84,9.0,GSR University
1642,S0547,Digital Marketing,3,2,21,83,9.0,GSR University
1643,S0548,Accounts,1,0,21,47,5.0,GSR University
1644,S0548,Finance,1,0,21,51,6.0,GSR University
1645,S0548,Digital Marketing,1,0,21,58,6.0,GSR University
1646,S0549,Business Administration,2,2,12,47,5.0,GSR University
1647,S0549,Economics,2,2,12,73,8.0,GSR University
1648,S0549,Digital Marketing,2,2,12,71,8.0,GSR University
1649,S0550,Finance,1,0,15,51,6.0,GSR University
1650,S0550,Economics,1,0,15,64,7.0,GSR University
1651,S0550,Business Administration,1,0,15,73,8.0,GSR University
1652,S0551,Geography,2,0,13,64,7.0,GSR University
1653,S0551,Environmental Science,2,0,13,55,6.0,GSR University
1654,S0551,Mathematics,2,0,13,82,9.0,GSR University
1655,S0552,Geography,4,2,19,65,7.0,GSR University
1656,S0552,Mathematics,4,2,19,87,9.0,GSR University
1657,S0552,Chemistry,4,2,19,57,6.0,GSR University
1658,S0553,Environmental Science,1,0,19,78,8.0,GSR University
1659,S0553,Geography,1,0,19,69,7.0,GSR University
1660,S0553,Mathematics,1,0,19,45,5.0,GSR University
1661,S0554,Mathematics,1,2,11,91,10.0,GSR University
1662,S0554,Environmental Science,1,2,11,42,5.0,GSR University
1663,S0554,Chemistry,1,2,11,42,5.0,GSR University
1664,S0555,Environmental Science,4,0,10,73,8.0,GSR University
1665,S0555,Physics,4,0,10,77,8.0,GSR University
1666,S0555,Mathematics,4,0,10,65,7.0,GSR University
1667,S0556,Environmental Science,4,1,28,40,5.0,GSR University
1668,S0556,Chemistry,4,1,28,56,6.0,GSR University
1669,S0556,Mathematics,4,1,28,84,9.0,GSR University
1670,S0557,Chemistry,1,2,21,45,5.0,GSR University
1671,S0557,Environmental Science,1,2,21,58,6.0,GSR University
1672,S0557,Mathematics,1,2,21,83,9.0,GSR University
1673,S0558,Chemistry,2,2,7,40,5.0,GSR University
1674,S0558,Physics,2,2,7,53,6.0,GSR University
1675,S0558,Environmental Science,2,2,7,90,10.0,GSR University
1676,S0559,Physics,2,1,22,83,9.0,GSR University
1677,S0559,Environmental Science,2,1,22,77,8.0,GSR University
1678,S0559,Chemistry,2,1,22,70,8.0,GSR University
1679,S0560,Geography,4,1,16,80,9.0,GSR University
1680,S0560,Chemistry,4,1,16,53,6.0,GSR University
1681,S0560,Mathematics,4,1,16,92,10.0,GSR University
1682,S0561,Geography,2,2,27,74,8.0,GSR University
1683,S0561,Mathematics,2,2,27,67,7.0,GSR University
1684,S0561,Environmental Science,2,2,27,46,5.0,GSR University
1685,S0562,Physics,2,2,8,79,8.0,GSR University
1686,S0562,Chemistry,2,2,8,59,6.0,GSR University
1687,S0562,Geography,2,2,8,68,7.0,GSR University
1688,S0563,Environmental Science,4,1,21,74,8.0,GSR University
1689,S0563,Mathematics,4,1,21,44,5.0,GSR University
1690,S0563,Geography,4,1,21,53,6.0,GSR University
1691,S0564,Chemistry,1,2,25,69,7.0,GSR University
1692,S0564,Geography,1,2,25,46,5.0,GSR University
1693,S0564,Physics,1,2,25,75,8.0,GSR University
1694,S0565,Physics,2,2,1,57,6.0,GSR University
1695,S0565,Geography,2,2,1,82,9.0,GSR University
1696,S0565,Mathematics,2,2,1,89,9.0,GSR University
1697,S0566,Environmental Science,1,1,29,54,6.0,GSR University
1698,S0566,Geography,1,1,29,83,9.0,GSR University
1699,S0566,Physics,1,1,29,86,9.0,GSR University
1700,S0567,Geography,2,0,0,92,10.0,GSR University
1701,S0567,Mathematics,2,0,0,92,10.0,GSR University
1702,S0567,Physics,2,0,0,80,9.0,GSR University
1703,S0568,Mathematics,2,0,20,83,9.0,GSR University
1704,S0568,Environmental Science,2,0,20,77,8.0,GSR University
1705,S0568,Geography,2,0,20,82,9.0,GSR University
1706,S0569,Physics,3,2,17,74,8.0,GSR University
1707,S0569,Chemistry,3,2,17,57,6.0,GSR University
1708,S0569,Mathematics,3,2,17,37,4.0,GSR University
1709,S0570,Geography,1,0,7,79,8.0,GSR University
1710,S0570,Chemistry,1,0,7,87,9.0,GSR University
1711,S0570,Environmental Science,1,0,7,89,9.0,GSR University
1712,S0571,Chemistry,3,0,5,82,9.0,GSR University
1713,S0571,Mathematics,3,0,5,36,4.0,GSR University
1714,S0571,Environmental Science,3,0,5,35,4.0,GSR University
1715,S0572,Physics,2,2,27,47,5.0,GSR University
1716,S0572,Chemistry,2,2,27,93,10.0,GSR University
1717,S0572,Mathematics,2,2,27,42,5.0,GSR University
1718,S0573,Mathematics,1,0,21,73,8.0,GSR University
1719,S0573,Physics,1,0,21,65,7.0,GSR University
1720,S0573,Geography,1,0,21,92,10.0,GSR University
1721,S0574,Chemistry,3,1,22,56,6.0,GSR University
1722,S0574,Mathematics,3,1,22,74,8.0,GSR University
1723,S0574,Geography,3,1,22,71,8.0,GSR University
1724,S0575,Geography,1,0,9,56,6.0,GSR University
1725,S0575,Environmental Science,1,0,9,72,8.0,GSR University
1726,S0575,Mathematics,1,0,9,69,7.0,GSR University
1727,S0576,Environmental Science,4,1,14,47,5.0,GSR University
1728,S0576,Mathematics,4,1,14,51,6.0,GSR University
1729,S0576,Chemistry,4,1,14,72,8.0,GSR University
1730,S0577,Geography,2,0,5,42,5.0,GSR University
1731,S0577,Physics,2,0,5,49,5.0,GSR University
1732,S0577,Environmental Science,2,0,5,88,9.0,GSR University
1733,S0578,Geography,1,0,20,56,6.0,GSR University
1734,S0578,Physics,1,0,20,92,10.0,GSR University
1735,S0578,Chemistry,1,0,20,83,9.0,GSR University
1736,S0579,Physics,2,1,14,93,10.0,GSR University
1737,S0579,Mathematics,2,1,14,84,9.0,GSR University
1738,S0579,Environmental Science,2,1,14,52,6.0,GSR University
1739,S0580,Chemistry,1,1,13,53,6.0,GSR University
1740,S0580,Physics,1,1,13,77,8.0,GSR University
1741,S0580,Environmental Science,1,1,13,81,9.0,GSR University
1742,S0581,Physics,1,2,18,92,10.0,GSR University
1743,S0581,Chemistry,1,2,18,82,9.0,GSR University
1744,S0581,Mathematics,1,2,18,78,8.0,GSR University
1745,S0582,Environmental Science,1,2,10,70,8.0,GSR University
1746,S0582,Geography,1,2,10,47,5.0,GSR University
1747,S0582,Mathematics,1,2,10,40,5.0,GSR University
1748,S0583,Physics,2,0,15,62,7.0,GSR University
1749,S0583,Chemistry,2,0,15,50,6.0,GSR University
1750,S0583,Mathematics,2,0,15,38,4.0,GSR University
1751,S0584,Environmental Science,4,0,1,65,7.0,GSR University
1752,S0584,Physics,4,0,1,43,5.0,GSR University
1753,S0584,Geography,4,0,1,73,8.0,GSR University
1754,S0585,Physics,4,2,23,91,10.0,GSR University
1755,S0585,Chemistry,4,2,23,50,6.0,GSR University
1756,S0585,Geography,4,2,23,69,7.0,GSR University
1757,S0586,Chemistry,2,1,17,94,10.0,GSR University
1758,S0586,Mathematics,2,1,17,68,7.0,GSR University
1759,S0586,Environmental Science,2,1,17,77,8.0,GSR University
1760,S0587,Environmental Science,3,0,29,38,4.0,GSR University
1761,S0587,Mathematics,3,0,29,63,7.0,GSR University
1762,S0587,Geography,3,0,29,57,6.0,GSR University
1763,S0588,Geography,2,1,14,44,5.0,GSR University
1764,S0588,Mathematics,2,1,14,54,6.0,GSR University
1765,S0588,Physics,2,1,14,40,5.0,GSR University
1766,S0589,Environmental Science,3,1,10,51,6.0,GSR University
1767,S0589,Chemistry,3,1,10,75,8.0,GSR University
1768,S0589,Geography,3,1,10,53,6.0,GSR University
1769,S0590,Geography,2,1,2,89,9.0,GSR University
1770,S0590,Mathematics,2,1,2,45,5.0,GSR University
1771,S0590,Chemistry,2,1,2,47,5.0,GSR University
1772,S0591,Geography,3,0,27,52,6.0,GSR University
1773,S0591,Physics,3,0,27,83,9.0,GSR University
1774,S0591,Chemistry,3,0,27,93,10.0,GSR University
1775,S0592,Chemistry,3,1,18,86,9.0,GSR University
1776,S0592,Environmental Science,3,1,18,57,6.0,GSR University
1777,S0592,Physics,3,1,18,64,7.0,GSR University
1778,S0593,Geography,2,0,23,91,10.0,GSR University
1779,S0593,Mathematics,2,0,23,80,9.0,GSR University
1780,S0593,Environmental Science,2,0,23,92,10.0,GSR University
1781,S0594,Physics,3,0,24,69,7.0,GSR University
1782,S0594,Geography,3,0,24,45,5.0,GSR University
1783,S0594,Chemistry,3,0,24,45,5.0,GSR University
1784,S0595,Geography,2,0,6,36,4.0,GSR University
1785,S0595,Mathematics,2,0,6,46,5.0,GSR University
1786,S0595,Chemistry,2,0,6,91,10.0,GSR University
1787,S0596,Environmental Science,2,2,10,87,9.0,GSR University
1788,S0596,Geography,2,2,10,93,10.0,GSR University
1789,S0596,Chemistry,2,2,10,60,7.0,GSR University
1790,S0597,Mathematics,4,2,14,73,8.0,GSR University
1791,S0597,Geography,4,2,14,88,9.0,GSR University
1792,S0597,Physics,4,2,14,36,4.0,GSR University
1793,S0598,Mathematics,3,2,14,77,8.0,GSR University
1794,S0598,Chemistry,3,2,14,51,6.0,GSR University
1795,S0598,Physics,3,2,14,51,6.0,GSR University
1796,S0599,Mathematics,4,0,25,81,9.0,GSR University
1797,S0599,Physics,4,0,25,46,5.0,GSR University
1798,S0599,Chemistry,4,0,25,71,8.0,GSR University
1799,S0600,Mathematics,4,1,9,37,4.0,GSR University
1800,S0600,Physics,4,1,9,49,5.0,GSR University
1801,S0601,Geography,2,2,12,89,9.0,GSR University
1802,S0601,Mathematics,2,2,12,86,9.0,GSR University
1803,S0601,Environmental Science,2,2,12,63,7.0,GSR University
1804,S0602,Mathematics,2,2,3,88,9.0,GSR University
1805,S0602,Physics,2,2,3,70,8.0,GSR University
1806,S0602,Environmental Science,2,2,3,64,7.0,GSR University
1807,S0603,Geography,3,1,12,70,8.0,GSR University
